quarter,parent1_name,parent1_code,parent2_name,parent2_code,category_name,category_code,quarterly_avg_click_ratio,quarterly_max_click_ratio,sales_group,sales_amount
Q2,패션잡화,50000001,지갑,50000179,카드/명함지갑,50000662,71.05139,75.42535,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,지갑,50000179,카드/명함지갑,50000662,56.78324666666666,64.16858,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,지갑,50000179,카드/명함지갑,50000662,40.31900666666667,43.49601,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,지갑,50000179,통장지갑,50000537,93.58793666666666,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,지갑,50000179,통장지갑,50000537,65.95706,80.77051,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,지갑,50000179,통장지갑,50000537,52.87521666666667,60.38961,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,지갑,50000179,통장지갑,50000537,36.79318333333333,39.04471,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,기타패션소품,50000434,91.02867666666668,97.21896,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,기타패션소품,50000434,89.48057,95.48908,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,기타패션소품,50000434,77.77979,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,기타패션소품,50000434,52.978456666666666,56.5492,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,넥워머,50000566,48.78388666666667,88.19239,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,넥워머,50000566,7.717593333333333,10.95402,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,넥워머,50000566,4.836473333333333,6.86634,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,넥워머,50000566,75.93867666666667,100.0,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,넥케이프,50000568,48.74481,57.06291,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,넥케이프,50000568,68.98975666666666,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,넥케이프,50000568,45.04614333333333,94.72956,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,넥케이프,50000568,39.09201,45.28024,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,넥타이,50001481,87.88226333333334,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,넥타이,50001481,78.10335333333333,93.97428,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,넥타이,50001481,51.530586666666665,59.88722,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,넥타이,50001481,55.84024333333334,60.80455,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,라이터/담배용품,50001486,85.51515666666667,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,라이터/담배용품,50001486,63.74738333333334,65.41415,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,라이터/담배용품,50001486,59.67883,63.70307,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,라이터/담배용품,50001486,44.00313333333333,48.62874,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,머플러,50000565,51.076526666666666,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,머플러,50000565,4.344226666666667,6.05431,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,머플러,50000565,5.813933333333334,8.96728,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,머플러,50000565,64.75600666666666,95.50078,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,부채,50000571,17.976823333333332,25.34707,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,부채,50000571,67.40391666666666,89.54569,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,부채,50000571,57.09193,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,부채,50000571,11.000583333333331,13.36539,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,브로치,50001485,74.12782333333332,86.28598,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,브로치,50001485,81.31143,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,브로치,50001485,53.944970000000005,57.25517,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,브로치,50001485,43.56134666666666,46.33847,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,손수건,50001480,46.62410666666667,55.02068,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,손수건,50001480,71.41629,71.51534,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,손수건,50001480,79.14180666666667,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,손수건,50001480,35.43680333333334,41.10551,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,숄,50000567,62.644623333333335,86.74626,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,숄,50000567,29.647606666666665,34.27981,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,숄,50000567,31.829516666666667,44.02732,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,숄,50000567,86.72277333333334,100.0,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,스카프,50001479,70.82699666666666,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,스카프,50001479,49.49645666666667,76.96509,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,스카프,50001479,25.75831666666667,34.26232,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,스카프,50001479,47.82315666666667,52.48978,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,스타킹,50001484,88.11311,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,스타킹,50001484,48.582076666666666,60.63458,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,스타킹,50001484,33.15526333333333,35.7683,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,스타킹,50001484,70.86279333333333,80.10805,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,양산,50001483,4.690449999999999,9.16424,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,양산,50001483,37.31385,50.47521,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,양산,50001483,46.841730000000005,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,양산,50001483,2.427703333333333,3.83168,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,와펜,50000572,95.56030666666668,100.0,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,와펜,50000572,83.08899666666666,89.67437,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,와펜,50000572,63.25391,69.75463,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,와펜,50000572,60.586983333333336,62.08852,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,우산,50001482,25.15944,42.43354,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,우산,50001482,77.19781,92.91622,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,우산,50001482,60.938296666666666,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,우산,50001482,17.57771,28.46875,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,커프스,50000564,85.08890333333333,96.24532,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,커프스,50000564,76.74141666666667,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,커프스,50000564,51.06466666666666,56.32008,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,커프스,50000564,48.86169666666667,55.11382,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,코르사주,50000573,65.40519,81.19535,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,코르사주,50000573,78.08081666666668,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,코르사주,50000573,42.05054,44.43429,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,코르사주,50000573,51.92918,54.36513,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,키홀더,50000570,93.96643333333334,96.50874,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,키홀더,50000570,90.08531333333332,92.10121,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,키홀더,50000570,88.17509,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,키홀더,50000570,61.1222,64.52792,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,한복소품,50000574,61.57271,82.50425,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,한복소품,50000574,49.20405,55.93909,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,한복소품,50000574,76.22303333333333,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,한복소품,50000574,48.40283333333334,71.47999,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,패션소품,50000185,행커치프,50000569,62.85283666666667,79.90214,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,패션소품,50000185,행커치프,50000569,68.14702666666666,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,패션소품,50000185,행커치프,50000569,43.08116666666667,49.22845,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,패션소품,50000185,행커치프,50000569,46.330443333333335,56.90628,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,헤어액세서리,50000184,가발,50001478,91.80199333333331,95.10184,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,헤어액세서리,50000184,가발,50001478,89.78441666666667,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,헤어액세서리,50000184,가발,50001478,70.50234333333333,83.45598,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,헤어액세서리,50000184,가발,50001478,65.25744333333334,68.90121,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,헤어액세서리,50000184,헤어끈,50000562,79.23386666666666,92.96328,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,헤어액세서리,50000184,헤어끈,50000562,94.24721333333332,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,헤어액세서리,50000184,헤어끈,50000562,77.19115333333333,95.47326,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,헤어액세서리,50000184,헤어끈,50000562,45.22097666666667,47.61462,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,헤어액세서리,50000184,헤어밴드,50000560,77.27076666666666,83.32483,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,헤어액세서리,50000184,헤어밴드,50000560,86.42709333333333,89.2241,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,헤어액세서리,50000184,헤어밴드,50000560,80.17537333333333,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,헤어액세서리,50000184,헤어밴드,50000560,53.89866,55.90848,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,헤어액세서리,50000184,헤어액세서리소품,50000563,77.26749333333333,93.27866,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,헤어액세서리,50000184,헤어액세서리소품,50000563,89.03923666666667,100.0,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,헤어액세서리,50000184,헤어액세서리소품,50000563,60.76883333333333,64.73603,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,헤어액세서리,50000184,헤어액세서리소품,50000563,38.76302333333334,46.94686,패션용품 및 액세서리,1218207
Q1,패션잡화,50000001,헤어액세서리,50000184,헤어핀,50000561,92.12701666666668,99.28112,패션용품 및 액세서리,1035359
Q2,패션잡화,50000001,헤어액세서리,50000184,헤어핀,50000561,95.35511,99.39134,패션용품 및 액세서리,1052520
Q3,패션잡화,50000001,헤어액세서리,50000184,헤어핀,50000561,80.5133,100.0,패션용품 및 액세서리,1093817
Q4,패션잡화,50000001,헤어액세서리,50000184,헤어핀,50000561,51.909596666666665,55.67182,패션용품 및 액세서리,1218207
Q1,화장품/미용,50000002,남성화장품,50000202,남성청결제,50000333,92.37199,100.0,화장품,3456014
Q2,화장품/미용,50000002,남성화장품,50000202,남성청결제,50000333,67.21796666666667,76.18435,화장품,3454453
Q3,화장품/미용,50000002,남성화장품,50000202,남성청결제,50000333,58.56312,83.83179,화장품,3385910
Q4,화장품/미용,50000002,남성화장품,50000202,남성청결제,50000333,34.91745,45.19529,화장품,3552039
Q1,화장품/미용,50000002,남성화장품,50000202,남성화장품세트,50000334,93.15408,100.0,화장품,3456014
Q2,화장품/미용,50000002,남성화장품,50000202,남성화장품세트,50000334,56.09685,65.41602,화장품,3454453
Q3,화장품/미용,50000002,남성화장품,50000202,남성화장품세트,50000334,30.956,45.2415,화장품,3385910
Q4,화장품/미용,50000002,남성화장품,50000202,남성화장품세트,50000334,24.13257,26.25804,화장품,3552039
Q1,화장품/미용,50000002,남성화장품,50000202,마스크/팩,50000330,91.41220666666668,98.15521,화장품,3456014
Q2,화장품/미용,50000002,남성화장품,50000202,마스크/팩,50000330,85.87785666666666,100.0,화장품,3454453
Q3,화장품/미용,50000002,남성화장품,50000202,마스크/팩,50000330,66.77268333333333,73.28244,화장품,3385910
Q4,화장품/미용,50000002,남성화장품,50000202,마스크/팩,50000330,35.241726666666665,39.4402,화장품,3552039
Q4,화장품/미용,50000002,남성화장품,50000202,메이크업,50020879,100.0,100.0,화장품,3552039
Q1,화장품/미용,50000002,남성화장품,50000202,선케어,50000327,53.1505,68.41811,화장품,3456014
Q2,화장품/미용,50000002,남성화장품,50000202,선케어,50000327,88.45700666666666,100.0,화장품,3454453
Q3,화장품/미용,50000002,남성화장품,50000202,선케어,50000327,58.51881666666666,79.07175,화장품,3385910
Q4,화장품/미용,50000002,남성화장품,50000202,선케어,50000327,23.69291,25.00464,화장품,3552039
Q1,화장품/미용,50000002,남성화장품,50000202,스크럽/필링,50000329,30.888886666666664,32.11111,화장품,3456014
Q2,화장품/미용,50000002,남성화장품,50000202,스크럽/필링,50000329,32.99999666666667,50.22222,화장품,3454453
Q3,화장품/미용,50000002,남성화장품,50000202,스크럽/필링,50000329,89.03703333333334,100.0,화장품,3385910
Q4,화장품/미용,50000002,남성화장품,50000202,스크럽/필링,50000329,48.703696666666666,56.99999,화장품,3552039
Q4,화장품/미용,50000002,남성화장품,50000202,스킨케어,50020919,100.0,100.0,화장품,3552039
Q1,화장품/미용,50000002,남성화장품,50000202,클렌징,50000328,81.16943333333333,83.09731,화장품,3456014
Q2,화장품/미용,50000002,남성화장품,50000202,클렌징,50000328,87.63807000000001,100.0,화장품,3454453
Q3,화장품/미용,50000002,남성화장품,50000202,클렌징,50000328,48.12218666666666,61.4552,화장품,3385910
Q4,화장품/미용,50000002,남성화장품,50000202,클렌징,50000328,27.63235,29.62857,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,네일리무버,50000405,76.16447666666666,78.31669,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,네일리무버,50000405,89.91127333333334,100.0,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,네일리무버,50000405,84.25001333333334,97.69182,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,네일리무버,50000405,51.44000333333333,57.80307,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,네일아트,50000403,76.95974666666667,82.32116,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,네일아트,50000403,86.53903666666668,99.19382,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,네일아트,50000403,74.89393666666668,100.0,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,네일아트,50000403,43.46955666666667,45.32128,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,네일영양제,50000404,95.54344333333334,100.0,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,네일영양제,50000404,80.59898333333332,94.46122,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,네일영양제,50000404,67.69853666666667,73.74278,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,네일영양제,50000404,49.66369,52.91679,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,네일케어도구,50000406,94.90925,100.0,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,네일케어도구,50000406,83.51366333333333,87.1794,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,네일케어도구,50000406,80.91809,86.64615,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,네일케어도구,50000406,55.47942333333333,57.55015,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,네일케어세트,50000407,76.39613666666666,82.32874,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,네일케어세트,50000407,90.81896,100.0,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,네일케어세트,50000407,76.05336333333334,90.80841,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,네일케어세트,50000407,42.89405333333334,44.67647,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,네일팁/페디팁,50017040,63.37007,67.15187,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,네일팁/페디팁,50017040,77.93284999999999,88.29319,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,네일팁/페디팁,50017040,69.88471666666666,100.0,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,네일팁/페디팁,50017040,34.40823,36.14072,화장품,3552039
Q1,화장품/미용,50000002,네일케어,50000196,매니큐어/젤네일,50000402,80.97329666666667,81.85232,화장품,3456014
Q2,화장품/미용,50000002,네일케어,50000196,매니큐어/젤네일,50000402,86.17422333333333,93.32006,화장품,3454453
Q3,화장품/미용,50000002,네일케어,50000196,매니큐어/젤네일,50000402,85.71012,100.0,화장품,3385910
Q4,화장품/미용,50000002,네일케어,50000196,매니큐어/젤네일,50000402,51.64391666666666,53.95277,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,마사지크림/젤,50000468,95.06579333333332,98.25288,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,마사지크림/젤,50000468,86.94451333333332,100.0,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,마사지크림/젤,50000468,62.758190000000006,71.76994,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,마사지크림/젤,50000468,48.68261,52.20503,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,마스크/팩세트,50000469,57.21075333333334,59.38759,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,마스크/팩세트,50000469,76.94122,100.0,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,마스크/팩세트,50000469,56.54391999999999,64.11729,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,마스크/팩세트,50000469,34.91690333333333,36.46077,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,마스크시트,50000463,94.70229333333332,100.0,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,마스크시트,50000463,89.00818,99.17431,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,마스크시트,50000463,64.50015666666667,80.11052,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,마스크시트,50000463,43.88556333333333,44.1191,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,모델링팩,50017000,94.03137333333332,98.26249,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,모델링팩,50017000,91.50321,100.0,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,모델링팩,50017000,70.17485,93.56209,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,모델링팩,50017000,35.1206,41.7769,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,수면팩,50000467,83.6528,100.0,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,수면팩,50000467,71.89195,84.80115,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,수면팩,50000467,41.57729666666666,54.29884,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,수면팩,50000467,31.26995,32.43906,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,워시오프팩,50000465,80.44888333333333,81.33966,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,워시오프팩,50000465,80.94983333333333,86.82186,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,워시오프팩,50000465,74.33395666666667,100.0,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,워시오프팩,50000465,41.24373333333333,47.47776,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,코팩,50000466,64.43611666666668,81.18985,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,코팩,50000466,82.62418333333333,100.0,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,코팩,50000466,55.54142,64.98487,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,코팩,50000466,32.11895333333334,44.95806,화장품,3552039
Q1,화장품/미용,50000002,마스크/팩,50000193,필오프팩,50000464,88.89096,100.0,화장품,3456014
Q2,화장품/미용,50000002,마스크/팩,50000193,필오프팩,50000464,66.52697666666667,75.33299,화장품,3454453
Q3,화장품/미용,50000002,마스크/팩,50000193,필오프팩,50000464,46.11393666666667,55.12455,화장품,3385910
Q4,화장품/미용,50000002,마스크/팩,50000193,필오프팩,50000464,43.66032333333334,65.51853,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,데오드란트,50000293,35.59582666666667,45.19954,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,데오드란트,50000293,81.92111666666666,100.0,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,데오드란트,50000293,54.27089333333333,98.57675,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,데오드란트,50000293,11.61915,13.37087,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,목욕비누,50000288,88.40655333333332,89.71896,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,목욕비누,50000288,86.69743666666666,92.60474,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,목욕비누,50000288,93.81710333333332,100.0,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,목욕비누,50000288,64.02604666666667,66.28868,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디로션,50000408,87.41328333333333,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디로션,50000408,60.02134333333333,69.80272,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디로션,50000408,36.97559,46.56061,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디로션,50000408,39.78035,42.02754,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디미스트/샤워코롱,50000283,77.10327666666667,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디미스트/샤워코롱,50000283,71.90452666666667,98.90136,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디미스트/샤워코롱,50000283,42.55381333333333,59.9015,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디미스트/샤워코롱,50000283,21.14856333333333,24.11724,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디스크럽,50000286,91.16034333333334,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디스크럽,50000286,80.95957333333332,81.91371,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디스크럽,50000286,57.3056,68.89985,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디스크럽,50000286,47.31752,53.95968,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디슬리밍,50000295,92.79142,99.71383,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디슬리밍,50000295,81.83675333333333,85.85773,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디슬리밍,50000295,85.29697,100.0,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디슬리밍,50000295,51.66307666666668,56.03061,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디오일,50000282,89.38441333333333,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디오일,50000282,63.34941666666666,72.592,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디오일,50000282,44.65499666666667,51.60756,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디오일,50000282,51.10961666666666,55.1198,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디케어세트,50000296,73.49738333333333,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디케어세트,50000296,51.35705333333333,58.27204,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디케어세트,50000296,41.98951333333333,51.18852,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디케어세트,50000296,45.35206333333334,55.25313,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디크림,50000281,84.93204666666666,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디크림,50000281,64.3094,70.66989,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디크림,50000281,38.72018333333333,45.48917,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디크림,50000281,47.165803333333336,50.55834,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디클렌저,50000285,92.35851333333332,100.0,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디클렌저,50000285,81.82625666666667,84.11218,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디클렌저,50000285,62.66384,82.54544,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디클렌저,50000285,38.23083,40.89177,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,바디파우더,50000284,27.081746666666664,29.53682,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,바디파우더,50000284,63.07263666666666,87.9271,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,바디파우더,50000284,56.23892333333333,100.0,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,바디파우더,50000284,22.09567,31.76411,화장품,3552039
Q1,화장품/미용,50000002,바디케어,50000197,아로마테라피,50000292,84.37799666666666,93.57153,화장품,3456014
Q2,화장품/미용,50000002,바디케어,50000197,아로마테라피,50000292,84.84443333333333,100.0,화장품,3454453
Q3,화장품/미용,50000002,바디케어,50000197,아로마테라피,50000292,61.28469333333334,69.59087,화장품,3385910
Q4,화장품/미용,50000002,바디케어,50000197,아로마테라피,50000292,42.43218333333333,45.6999,화장품,3552039
